sku,month,unit_cost,std_daily,D_month,mean_daily,D_annual_equiv,EOQ,Recommended_Order,Safety_Stock,Reorder_Point,Cycle_Time_days,Annual_Order_Cost,Annual_Holding_Cost,Annual_Purchase_Cost,Total_Annual_Cost
SKU-02769,1,30500.0,0.0,0.0,0.0,0.0,1,1,0,1,97323.3,750.0,750.0,28.0,1528.0
SKU-02770,1,170000.0,3.404709151062723,0.0,0.0,0.0,1,15,15,15,15264.8,4782.0,4782.0,1143.0,10708.0
SKU-02771,1,31759.54,3.8685386643860054,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02773,1,263498.655,0.0,0.0,0.0,0.0,1,1,0,1,33111.4,2205.0,2205.0,243.0,4652.0
SKU-02774,1,100542.53,12.79428220807924,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02775,1,118800.52,6.675208203374975,0.0,0.0,0.2,2,30,30,30,3565.8,20472.0,20472.0,20956.0,61901.0
SKU-02776,1,48000.0,0.0,0.0,0.0,0.0,1,1,0,1,77579.4,941.0,941.0,44.0,1926.0
SKU-02778,1,35000.0,0.0,0.0,0.0,0.2,4,4,0,1,6759.2,10800.0,10800.0,5832.0,27432.0
SKU-02779,1,70000.0,2.1213203435596424,0.0,0.0,0.0,1,10,10,10,64241.8,1136.0,1136.0,65.0,2337.0
SKU-02780,1,70000.0,4.58257569495584,0.0,0.0,0.5,4,20,20,20,2827.7,25816.0,25816.0,33324.0,84956.0
SKU-02781,1,360000.0,0.0,0.0,0.0,0.0,1,1,0,1,28328.0,2577.0,2577.0,332.0,5486.0
SKU-02782,1,520000.0,0.0,0.0,0.0,0.0,1,1,0,1,23570.3,3097.0,3097.0,480.0,6674.0
SKU-02783,1,70000.0,0.0,0.0,0.0,0.0,1,1,0,1,64241.8,1136.0,1136.0,65.0,2337.0
SKU-02784,1,70000.0,0.0,0.0,0.0,0.0,1,1,0,1,64241.8,1136.0,1136.0,65.0,2337.0
SKU-02785,1,50000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02786,1,440000.0,0.0,0.0,0.0,0.0,1,1,0,1,25623.6,2849.0,2849.0,406.0,6104.0
SKU-02787,1,93800.0,0.0,0.0,0.0,0.0,1,1,0,1,55496.5,1315.0,1315.0,87.0,2717.0
SKU-02790,1,476494.09,0.933503385868831,0.0,0.0,0.0,1,5,5,5,3359.4,21730.0,21730.0,23609.0,67069.0
SKU-02791,1,702857.14,0.31622776601683794,0.0,0.0,0.0,1,2,2,2,3801.4,19203.0,19203.0,18438.0,56845.0
SKU-02793,1,329312.0,0.5773502691896258,0.0,0.0,0.0,1,3,3,3,29618.5,2465.0,2465.0,304.0,5233.0
SKU-02794,1,710000.0,0.0,0.0,0.0,0.1,1,1,0,1,1908.8,38243.0,38243.0,73127.0,149613.0
SKU-02795,1,393120.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02796,1,357707.2,0.0,0.0,0.0,0.0,1,1,0,1,28418.6,2569.0,2569.0,330.0,5467.0
SKU-02798,1,615000.0,0.0,0.0,0.0,0.0,1,1,0,1,21673.5,3368.0,3368.0,567.0,7304.0
SKU-02800,1,600000.0,0.0,0.0,0.0,0.0,1,1,0,1,21942.8,3327.0,3327.0,553.0,7207.0
SKU-02801,1,6725484.475,0.3779644730092272,0.0,0.0,0.0,1,2,2,2,6554.0,11138.0,11138.0,6203.0,28480.0
SKU-02802,1,9193416.53,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02803,1,6846390.31,0.0,0.0,0.0,0.0,1,1,0,1,6495.9,11238.0,11238.0,6315.0,28790.0
SKU-02804,1,110892.77,11.740497677453273,0.0,0.0,0.0,1,52,52,52,51040.5,1430.0,1430.0,102.0,2963.0
SKU-02806,1,1350000.0,0.0,0.0,0.0,0.0,1,1,0,1,10928.7,6680.0,6680.0,2231.0,15590.0
SKU-02807,1,1192898.3,1.077208131463259,0.0,0.0,0.1,1,5,5,5,1236.2,59053.0,59053.0,174364.0,292470.0
SKU-02808,1,1800000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02809,1,1447920.88,0.7300610243357465,0.0,0.0,0.0,1,4,4,4,14125.2,5168.0,5168.0,1335.0,11672.0
SKU-02811,1,1750000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02812,1,1417470.13,0.0,0.0,0.0,0.0,1,1,0,1,14276.1,5113.0,5113.0,1307.0,11534.0
SKU-02813,1,1309711.09,0.0,0.0,0.0,0.0,1,1,0,1,14851.8,4915.0,4915.0,1208.0,11038.0
SKU-02815,1,1116666.67,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02816,1,1330495.78,0.0,0.0,0.0,0.0,1,1,0,1,14735.3,4954.0,4954.0,1227.0,11135.0
SKU-02817,1,1239473.14,0.2886751345948129,0.0,0.0,0.0,1,2,2,2,15266.8,4782.0,4782.0,1143.0,10706.0
SKU-02818,1,1098275.5,0.0,0.0,0.0,0.0,1,1,0,1,16218.5,4501.0,4501.0,1013.0,10015.0
SKU-02820,1,1150000.0,0.0,0.0,0.0,0.0,1,1,0,1,15849.6,4606.0,4606.0,1061.0,10272.0
SKU-02822,1,2200000.0,0.0,0.0,0.0,0.0,1,1,0,1,8394.3,8696.0,8696.0,3781.0,21174.0
SKU-02824,1,1515000.0,0.0,0.0,0.0,0.0,1,1,0,1,6807.8,10723.0,10723.0,5749.0,27195.0
SKU-02825,1,1420000.0,0.3333333333333333,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02826,1,880000.0,0.0,0.0,0.0,0.0,1,1,0,1,6191.0,11791.0,11791.0,6952.0,30535.0
SKU-02827,1,1527278.0,0.4472135954999579,0.0,0.0,0.0,1,2,2,2,13753.3,5308.0,5308.0,1409.0,12024.0
SKU-02828,1,1290400.67,0.3153017676423058,0.0,0.0,0.0,1,2,2,2,8555.4,8533.0,8533.0,3640.0,20706.0
SKU-02829,1,1362328.0,0.0,0.0,0.0,0.0,1,1,0,1,14562.2,5013.0,5013.0,1257.0,11282.0
SKU-02831,1,2375000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02832,1,1538989.64,0.44588341476975407,0.0,0.0,0.0,1,2,2,2,2692.3,27114.0,27114.0,36760.0,90989.0
SKU-02834,1,932750.0,0.5773502691896258,0.0,0.0,0.0,1,3,3,3,17598.8,4148.0,4148.0,860.0,9156.0
SKU-02835,1,1080667.265,0.3443502215750909,0.0,0.0,0.0,1,2,2,2,16350.1,4465.0,4465.0,997.0,9926.0
SKU-02836,1,850000.0,0.0,0.0,0.0,0.0,1,1,0,1,2698.9,27048.0,27048.0,36580.0,90677.0
SKU-02837,1,1793442.06,0.0,0.0,0.0,0.0,1,1,0,1,2095.4,34839.0,34839.0,60688.0,130366.0
SKU-02839,1,1749244.12,0.30151134457776363,0.0,0.0,0.0,1,2,2,2,12851.1,5680.0,5680.0,1613.0,12974.0
SKU-02840,1,2650000.0,0.0,0.0,0.0,0.0,1,1,0,1,10441.0,6992.0,6992.0,2444.0,16427.0
SKU-02841,1,1852502.19,0.9813668444313469,0.0,0.0,0.0,1,5,5,5,1770.3,41235.0,41235.0,85018.0,167489.0
SKU-02842,1,2450000.0,0.0,0.0,0.0,0.0,1,1,0,1,2502.7,29168.0,29168.0,42539.0,100875.0
SKU-02846,1,1320128.65,0.41203094974297655,0.0,0.0,0.1,1,2,2,2,1809.6,40340.0,40340.0,81364.0,162043.0
SKU-02847,1,1910000.0,0.0,0.0,0.0,0.0,1,1,0,1,12298.4,5936.0,5936.0,1762.0,13633.0
SKU-02849,1,2002125.63,0.0,0.0,0.0,0.1,1,1,0,1,1324.5,55114.0,55114.0,151878.0,262106.0
SKU-02850,1,1222483.5,0.21808478995509087,0.0,0.0,0.0,1,1,1,1,15372.5,4749.0,4749.0,1128.0,10625.0
SKU-02852,1,1700000.0,0.0,0.0,0.0,0.0,1,1,0,1,13035.9,5600.0,5600.0,1568.0,12768.0
SKU-02853,1,1703260.0,0.0,0.0,0.0,0.1,1,1,0,1,1306.0,55895.0,55895.0,156212.0,268002.0
SKU-02854,1,1406513.5,0.4472135954999579,0.0,0.0,0.0,1,2,2,2,14942.1,4886.0,4886.0,1193.0,10964.0
SKU-02855,1,1203992.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02856,1,1292898.56,0.3333333333333333,0.0,0.0,0.0,1,2,2,2,3024.8,24134.0,24134.0,29123.0,77391.0
SKU-02857,1,2600000.0,0.0,0.0,0.0,0.0,1,1,0,1,10541.0,6925.0,6925.0,2398.0,16249.0
SKU-02858,1,1962326.5,0.21554026870452117,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02859,1,2300000.0,0.0,0.0,0.0,0.0,1,1,0,1,11207.4,6514.0,6514.0,2121.0,15149.0
SKU-02860,1,1609997.06,0.28867513459481287,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02861,1,1656627.5,0.0,0.0,0.0,0.0,1,1,0,1,3390.6,21530.0,21530.0,23178.0,66238.0
SKU-02862,1,1903066.26,0.38353424295565597,0.0,0.0,0.0,1,2,2,2,9385.1,7778.0,7778.0,3025.0,18582.0
SKU-02864,1,1865000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02865,1,1619129.88,0.0,0.0,0.0,0.0,1,1,0,1,13357.5,5465.0,5465.0,1493.0,12424.0
SKU-02866,1,1450000.0,0.0,0.0,0.0,0.0,1,1,0,1,14115.1,5172.0,5172.0,1337.0,11681.0
SKU-02867,1,1024864.8,0.7071067811865476,0.0,0.0,0.0,1,4,4,4,16789.3,4348.0,4348.0,945.0,9641.0
SKU-02868,1,1400000.0,0.0,0.0,0.0,0.0,1,1,0,1,14364.9,5082.0,5082.0,1291.0,11455.0
SKU-02869,1,537446.0,0.0,0.0,0.0,0.0,1,1,0,1,23184.6,3149.0,3149.0,496.0,6793.0
SKU-02871,1,2298408.33,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02872,1,2035296.0,0.0,0.0,0.0,0.0,1,1,0,1,11913.9,6127.0,6127.0,1877.0,14132.0
SKU-02873,1,2080000.0,0.0,0.0,0.0,0.0,1,1,0,1,2278.3,32041.0,32041.0,51331.0,115413.0
SKU-02874,1,2055106.415,0.24253562503633297,0.0,0.0,0.0,1,2,2,2,11856.3,6157.0,6157.0,1895.0,14210.0
SKU-02875,1,2385799.5,0.0,0.0,0.0,0.0,1,1,0,1,11004.0,6634.0,6634.0,2200.0,15468.0
SKU-02876,1,2536305.585,0.2886751345948129,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02877,1,3431943.0,0.0,0.0,0.0,0.0,1,1,0,1,9174.8,7957.0,7957.0,3165.0,19078.0
SKU-02878,1,2614538.25,0.0,0.0,0.0,0.0,1,1,0,1,10511.6,6945.0,6945.0,2411.0,16301.0
SKU-02879,1,2604345.0,0.0,0.0,0.0,0.0,1,1,0,1,10532.2,6931.0,6931.0,2402.0,16264.0
SKU-02880,1,3100012.5,0.0,0.0,0.0,0.0,1,1,0,1,9653.5,7562.0,7562.0,2859.0,17983.0
SKU-02881,1,2634357.0,0.0,0.0,0.0,0.0,1,1,0,1,10472.0,6971.0,6971.0,2430.0,16372.0
SKU-02882,1,2472965.0,0.0,0.0,0.0,0.0,1,1,0,1,2794.5,26122.0,26122.0,34119.0,86364.0
SKU-02883,1,2122471.71,0.0,0.0,0.0,0.0,1,1,0,1,11666.6,6257.0,6257.0,1958.0,14472.0
SKU-02884,1,2040182.5,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02885,1,2896935.75,0.0,0.0,0.0,0.1,1,1,0,1,1256.6,58091.0,58091.0,168729.0,284911.0
SKU-02886,1,3030349.25,0.0,0.0,0.0,0.0,1,1,0,1,9763.8,7477.0,7477.0,2795.0,17748.0
SKU-02887,1,1929742.835,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02888,1,2614220.0,0.0,0.0,0.0,0.0,1,1,0,1,10512.3,6944.0,6944.0,2411.0,16300.0
SKU-02889,1,2242523.4,0.6257862187747438,0.0,0.0,0.0,1,3,3,3,2413.2,30251.0,30251.0,45755.0,106256.0
SKU-02890,1,3100000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02891,1,24130.85,0.0,0.0,0.0,0.0,1,1,0,1,109415.9,667.0,667.0,22.0,1357.0
SKU-02893,1,510000.0,0.4216370213557839,0.0,0.0,0.0,1,2,2,2,23800.3,3067.0,3067.0,470.0,6605.0
SKU-02894,1,490000.0,0.7867957924694431,0.0,0.0,0.0,1,4,4,4,24772.5,2947.0,2947.0,434.0,6328.0
SKU-02896,1,500000.0,2.6457513110645907,0.0,0.0,0.0,1,12,12,12,24037.1,3037.0,3037.0,461.0,6535.0
SKU-02897,1,1823922.75,0.16439898730535743,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02898,1,1100000.0,0.0,0.0,0.0,0.0,1,1,0,1,16205.8,4505.0,4505.0,1015.0,10024.0
SKU-02899,1,263639.5,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02900,1,390000.0,0.0,0.0,0.0,0.0,1,1,0,1,21833.5,3343.0,3343.0,559.0,7246.0
SKU-02901,1,1321000.0,0.0,0.0,0.0,0.0,1,1,0,1,14788.2,4936.0,4936.0,1218.0,11091.0
SKU-02902,1,132436.25,2.3235080371476227,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02903,1,210000.0,2.9135697844549546,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02905,1,121006.0,0.514407799916938,0.0,0.0,0.0,1,3,3,3,21950.8,3326.0,3326.0,553.0,7204.0
SKU-02906,1,220000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02907,1,262576.25,0.0,0.0,0.0,0.0,1,1,0,1,33169.5,2201.0,2201.0,242.0,4644.0
SKU-02908,1,231128.0,0.0,0.0,0.0,0.0,1,1,0,1,35354.2,2065.0,2065.0,213.0,4343.0
SKU-02909,1,161157.6,0.0,0.0,0.0,0.0,1,1,0,1,9438.6,7734.0,7734.0,2991.0,18459.0
SKU-02910,1,151320.5,0.30151134457776363,0.0,0.0,0.0,1,2,2,2,18730.9,3897.0,3897.0,759.0,8554.0
SKU-02911,1,226527.5,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02912,1,1250000.0,0.0,0.0,0.0,0.0,1,1,0,1,15202.4,4802.0,4802.0,1153.0,10757.0
SKU-02913,1,9719.74,2.4674755062917364,0.0,0.0,0.1,4,11,11,11,22280.1,3276.0,3276.0,537.0,7090.0
SKU-02914,1,40000.0,6.653409437488207,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02916,1,45289.38,0.6533762964749499,0.0,0.0,0.0,1,3,3,3,79867.2,914.0,914.0,42.0,1870.0
SKU-02917,1,44727.56,0.39706127695565785,0.0,0.0,0.0,1,2,2,2,80367.3,908.0,908.0,41.0,1858.0
SKU-02918,1,40000.0,0.0,0.0,0.0,0.0,1,1,0,1,84983.9,859.0,859.0,37.0,1755.0
SKU-02919,1,40385.630000000005,0.478713553878169,0.0,0.0,0.0,1,3,3,3,84577.2,863.0,863.0,37.0,1763.0
SKU-02920,1,35410.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02921,1,254134.5,0.3679464844031199,0.0,0.0,0.0,1,2,2,2,62995.4,1159.0,1159.0,67.0,2385.0
SKU-02922,1,260680.0,0.0,0.0,0.0,0.0,1,1,0,1,33289.9,2193.0,2193.0,240.0,4626.0
SKU-02923,1,8697.29,0.0,0.0,0.0,0.0,1,1,0,1,182253.1,401.0,401.0,8.0,809.0
SKU-02924,1,1450000.0,0.0,0.0,0.0,0.0,1,1,0,1,14115.1,5172.0,5172.0,1337.0,11681.0
SKU-02925,1,580000.0,0.0,0.0,0.0,0.0,1,1,0,1,22317.9,3271.0,3271.0,535.0,7077.0
SKU-02926,1,610000.0,0.0,0.0,0.0,0.1,1,1,0,1,2044.8,35700.0,35700.0,63725.0,135125.0
SKU-02927,1,621639.25,0.0,0.0,0.0,0.0,1,1,0,1,21557.5,3386.0,3386.0,573.0,7346.0
SKU-02928,1,662265.24,0.0,0.0,0.0,0.0,1,1,0,1,20885.8,3495.0,3495.0,611.0,7601.0
SKU-02929,1,750000.0,0.0,0.0,0.0,0.0,1,1,0,1,19626.2,3720.0,3720.0,692.0,8131.0
SKU-02930,1,620000.0,0.0,0.0,0.0,0.0,1,1,0,1,9142.9,7984.0,7984.0,3188.0,19156.0
SKU-02932,1,1944558.47,0.0,0.0,0.0,0.0,1,1,0,1,12188.7,5989.0,5989.0,1794.0,13772.0
SKU-02933,1,1659870.95,0.0,0.0,0.0,0.0,1,1,0,1,13192.6,5533.0,5533.0,1531.0,12598.0
SKU-02934,1,2799531.47,0.24999999999999997,0.0,0.0,0.0,1,2,2,2,10158.4,7186.0,7186.0,2582.0,16954.0
SKU-02935,1,3415478.49,0.4720054190856907,0.0,0.0,0.0,1,3,3,3,1839.2,39691.0,39691.0,78769.0,158151.0
SKU-02936,1,1703570.08,0.3755338080994054,0.0,0.0,0.0,1,2,2,2,13022.3,5606.0,5606.0,1571.0,12783.0
SKU-02938,1,1200000.0,0.5773502691896258,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02940,1,1659870.95,0.0,0.0,0.0,0.0,1,1,0,1,13192.6,5533.0,5533.0,1531.0,12598.0
SKU-02941,1,979787.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02942,1,1780294.3399999999,0.0,0.0,0.0,0.0,1,1,0,1,12738.6,5731.0,5731.0,1642.0,13103.0
SKU-02943,1,2639440.0,0.0,0.0,0.0,0.0,1,1,0,1,10461.9,6978.0,6978.0,2434.0,16390.0
SKU-02944,1,798716.0,0.0,0.0,0.0,0.0,1,1,0,1,19018.3,3838.0,3838.0,737.0,8414.0
SKU-02945,1,286102.19999999995,0.0,0.0,0.0,0.0,1,1,0,1,31776.5,2297.0,2297.0,264.0,4858.0
SKU-02946,1,657361.91,0.0,0.0,0.0,0.0,1,1,0,1,20963.5,3482.0,3482.0,606.0,7571.0
SKU-02947,1,1487417.585,0.17149858514250882,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02948,1,1950000.0,0.0,0.0,0.0,0.0,1,1,0,1,4472.6,16322.0,16322.0,13320.0,45963.0
SKU-02949,1,1558456.96,0.0,0.0,0.0,0.0,1,1,0,1,20587.5,3546.0,3546.0,629.0,7720.0
SKU-02950,1,124000.0,8.136617568409212,0.0,0.0,0.0,1,36,36,36,9440.6,7733.0,7733.0,2990.0,18455.0
SKU-02951,1,1872000.0,0.0,0.0,0.0,0.0,1,1,0,1,12422.6,5876.0,5876.0,1727.0,13479.0
SKU-02952,1,3888717.0,0.0,0.0,0.0,0.0,1,1,0,1,8619.1,8470.0,8470.0,3587.0,20526.0
SKU-02953,1,4163746.5,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02954,1,8611137.21,0.0,0.0,0.0,0.0,1,1,0,1,5792.1,12603.0,12603.0,7942.0,33149.0
SKU-02955,1,3418241.0,0.0,0.0,0.0,0.0,1,1,0,1,3529.7,20682.0,20682.0,21386.0,62749.0
SKU-02956,1,4020167.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02957,1,3913565.0,0.0,0.0,0.0,0.0,1,1,0,1,8591.7,8497.0,8497.0,3610.0,20603.0
SKU-02958,1,4031310.0,0.0,0.0,0.0,0.0,1,1,0,1,8465.3,8623.0,8623.0,3718.0,20965.0
SKU-02959,1,2500956.0,0.0,0.0,0.0,0.0,1,1,0,1,3635.1,20082.0,20082.0,20164.0,60327.0
SKU-02960,1,2329826.1849999996,0.0,0.0,0.0,0.0,1,1,0,1,4353.7,16767.0,16767.0,14057.0,47592.0
SKU-02961,1,2962374.175,0.0,0.0,0.0,0.0,1,1,0,1,9875.2,7392.0,7392.0,2732.0,17517.0
SKU-02962,1,2927870.1799999997,0.0,0.0,0.0,0.0,1,1,0,1,9933.2,7349.0,7349.0,2700.0,17399.0
SKU-02963,1,5772640.0,0.0,0.0,0.0,0.1,1,1,0,1,664.7,109823.0,109823.0,603052.0,822697.0
SKU-02964,1,5481148.8,0.0,0.0,0.0,0.0,1,1,0,1,7259.9,10055.0,10055.0,5055.0,25166.0
SKU-02965,1,2754027.98,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02966,1,9984139.0,0.0,0.0,0.0,0.0,1,1,0,1,1008.6,72376.0,72376.0,261916.0,406668.0
SKU-02967,1,3182643.165,0.16439898730535726,0.0,0.0,0.0,1,1,1,1,2093.6,34868.0,34868.0,60790.0,130527.0
SKU-02968,1,3550000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02969,1,2942325.8,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02970,1,1400000.0,0.0,0.0,0.0,0.0,1,1,0,1,14364.9,5082.0,5082.0,1291.0,11455.0
SKU-02972,1,6864287.625,0.0,0.0,0.0,0.0,1,1,0,1,6487.4,11253.0,11253.0,6331.0,28836.0
SKU-02974,1,6267039.89,0.0,0.0,0.0,0.0,1,1,0,1,6789.5,10752.0,10752.0,5780.0,27284.0
SKU-02975,1,7937603.0,0.0,0.0,0.0,0.0,1,1,0,1,6032.8,12100.0,12100.0,7321.0,31522.0
SKU-02976,1,7072598.86,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02977,1,7146302.76,0.0,0.0,0.0,0.0,1,1,0,1,6358.1,11481.0,11481.0,6591.0,29554.0
SKU-02978,1,9874936.0,0.0,0.0,0.0,0.0,1,1,0,1,5408.8,13497.0,13497.0,9108.0,36101.0
SKU-02979,1,7382856.96,0.36313651960128146,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02980,1,5606217.0,0.0,0.0,0.0,0.0,1,1,0,1,7178.5,10169.0,10169.0,5171.0,25509.0
SKU-02981,1,7254805.5,0.22360679774997896,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02982,1,1901785.4,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02983,1,874911.0,0.0,0.0,0.0,0.0,1,1,0,1,18171.3,4017.0,4017.0,807.0,8842.0
SKU-02985,1,1293054.0,0.0,0.0,0.0,0.0,1,1,0,1,14947.2,4884.0,4884.0,1193.0,10960.0
SKU-02986,1,1900000.0,0.0,0.0,0.0,0.0,1,1,0,1,12330.8,5920.0,5920.0,1752.0,13593.0
SKU-02987,1,3110000.0,0.0,0.0,0.0,0.0,1,1,0,1,9638.0,7574.0,7574.0,2868.0,18017.0
SKU-02989,1,115384.62,3.0783421635988546,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02991,1,89652.5,3.785938897200183,0.0,0.0,0.0,1,17,17,17,56765.7,1286.0,1286.0,83.0,2655.0
SKU-02992,1,291779.66500000004,0.408248290463863,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02993,1,321228.5,0.19999999999999998,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02994,1,429017.33,0.46467017049401693,0.0,0.0,0.1,1,3,3,3,2478.7,29451.0,29451.0,43369.0,102271.0
SKU-02995,1,268578.33,0.0,0.0,0.0,0.0,1,1,0,1,32796.8,2226.0,2226.0,248.0,4699.0
SKU-02996,1,487207.0,0.30079260375911926,0.0,0.0,0.0,1,2,2,2,24350.6,2998.0,2998.0,449.0,6445.0
SKU-02998,1,1822781.02,0.23872115183006276,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-02999,1,2937500.0,0.0,0.0,0.0,0.2,1,1,0,1,617.3,118255.0,118255.0,699217.0,935727.0
SKU-03000,1,4162948.09,0.2773500981126145,0.0,0.0,0.0,1,2,2,2,37162.1,1964.0,1964.0,193.0,4122.0
SKU-03001,1,5771837.7,0.0,0.0,0.0,0.0,1,1,0,1,8723.0,8369.0,8369.0,3502.0,20239.0
SKU-03002,1,280000.0,0.0,0.0,0.0,0.0,1,1,0,1,26196.9,2787.0,2787.0,388.0,5961.0
SKU-03003,1,559565.0,0.25,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03004,1,243179.11,1.38344884590386,0.0,0.0,0.0,1,7,7,7,34467.0,2118.0,2118.0,224.0,4460.0
SKU-03005,1,330000.0,0.0,0.0,0.0,0.0,1,1,0,1,29587.6,2467.0,2467.0,304.0,5239.0
SKU-03007,1,330000.0,0.0,0.0,0.0,0.0,1,1,0,1,29587.6,2467.0,2467.0,304.0,5239.0
SKU-03009,1,365951.4,0.0,0.0,0.0,0.0,1,1,0,1,28096.7,2598.0,2598.0,338.0,5534.0
SKU-03010,1,160699.6,0.4472135954999579,0.0,0.0,0.0,1,2,2,2,42399.4,1722.0,1722.0,148.0,3592.0
SKU-03011,1,233869.0,0.0,0.0,0.0,0.0,1,1,0,1,35146.4,2077.0,2077.0,216.0,4370.0
SKU-03012,1,218004.5,0.0,0.0,0.0,0.0,1,1,0,1,36402.7,2005.0,2005.0,201.0,4212.0
SKU-03013,1,531200.0,0.0,0.0,0.0,0.0,1,1,0,1,23320.5,3130.0,3130.0,490.0,6751.0
SKU-03014,1,101571.26,0.9320475859484285,0.0,0.0,0.1,2,5,5,5,4411.3,16549.0,16549.0,13693.0,46790.0
SKU-03015,1,180000.0,0.0,0.0,0.0,0.0,1,1,0,1,6480.1,11265.0,11265.0,6345.0,28876.0
SKU-03017,1,77836.11,1.169331498002116,0.0,0.0,0.2,3,6,6,6,3780.5,19310.0,19310.0,18643.0,57263.0
SKU-03018,1,180000.0,0.0,0.0,0.0,0.0,1,1,0,1,42609.0,1713.0,1713.0,147.0,3573.0
SKU-03019,1,180000.0,0.0,0.0,0.0,0.0,1,1,0,1,13801.7,5289.0,5289.0,1399.0,11977.0
SKU-03020,1,135157.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03021,1,280000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03022,1,104591.5,0.0,0.0,0.0,0.0,1,1,0,1,23672.5,3084.0,3084.0,475.0,6643.0
SKU-03023,1,155000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03024,1,144461.75,0.7071067811865476,0.0,0.0,0.0,1,4,4,4,15878.9,4597.0,4597.0,1057.0,10251.0
