sku,month,unit_cost,std_daily,D_month,mean_daily,D_annual_equiv,EOQ,Recommended_Order,Safety_Stock,Reorder_Point,Cycle_Time_days,Annual_Order_Cost,Annual_Holding_Cost,Annual_Purchase_Cost,Total_Annual_Cost
SKU-03195,1,650000.0,1.2256566977258145,0.0,0.0,0.0,1,6,6,6,12116.5,6025.0,6025.0,1815.0,13865.0
SKU-03196,1,663636.57,0.7296788824391613,0.0,0.0,0.0,1,4,4,4,11991.3,6088.0,6088.0,1853.0,14028.0
SKU-03197,1,710000.0,1.5275252316519465,0.0,0.0,0.0,1,7,7,7,11593.2,6297.0,6297.0,1982.0,14576.0
SKU-03199,1,700000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03200,1,567509.0,0.0,0.0,0.0,0.0,1,1,0,1,12967.2,5630.0,5630.0,1585.0,12844.0
SKU-03201,1,752853.93,1.0307764064044151,0.0,0.0,0.0,1,5,5,5,11258.4,6484.0,6484.0,2102.0,15070.0
SKU-03202,1,800000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03204,1,1200000.0,0.0,0.0,0.0,0.0,1,1,0,1,8917.5,8186.0,8186.0,3351.0,19723.0
SKU-03206,1,513920.5,0.9116846116771036,0.0,0.0,0.0,1,4,4,4,4182.5,17454.0,17454.0,15231.0,50139.0
SKU-03207,1,850000.0,0.7071067811865476,0.0,0.0,0.0,1,4,4,4,10595.5,6890.0,6890.0,2373.0,16153.0
SKU-03208,1,1059428.5,0.3333333333333333,0.0,0.0,0.0,1,2,2,2,9490.7,7692.0,7692.0,2958.0,18342.0
SKU-03209,1,925000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03210,1,800000.0,0.7071067811865476,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03211,1,950000.0,0.0,0.0,0.0,0.0,1,1,0,1,10022.4,7284.0,7284.0,2653.0,17220.0
SKU-03212,1,950000.0,0.0,0.0,0.0,0.0,1,1,0,1,10022.4,7284.0,7284.0,2653.0,17220.0
SKU-03213,1,4400000.0,0.0,0.0,0.0,0.0,1,1,0,1,4657.0,15675.0,15675.0,12286.0,43636.0
SKU-03214,1,2704193.0,0.0,0.0,0.0,0.0,1,1,0,1,5940.4,12289.0,12289.0,7551.0,32128.0
SKU-03216,1,846621.15,0.5773502691896258,0.0,0.0,0.0,1,3,3,3,10616.7,6876.0,6876.0,2364.0,16116.0
SKU-03218,1,605187.6,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03219,1,24072457.0,0.0,0.0,0.0,0.0,1,1,0,1,1991.0,36665.0,36665.0,67216.0,140546.0
SKU-03220,1,135135.0,0.0,0.0,0.0,0.0,1,1,0,1,26573.5,2747.0,2747.0,377.0,5872.0
SKU-03221,1,135135.0,0.0,0.0,0.0,0.0,1,1,0,1,26573.5,2747.0,2747.0,377.0,5872.0
SKU-03222,1,135135.0,0.0,0.0,0.0,0.0,1,1,0,1,26573.5,2747.0,2747.0,377.0,5872.0
SKU-03223,1,171159.8,2.1213203435596424,0.0,0.0,0.0,1,10,10,10,23611.9,3092.0,3092.0,478.0,6661.0
SKU-03224,1,70117.0,0.0,0.0,0.0,0.0,1,1,0,1,36891.0,1979.0,1979.0,196.0,4153.0
SKU-03225,1,34977.0,0.0,0.0,0.0,0.0,1,1,0,1,52232.5,1398.0,1398.0,98.0,2893.0
SKU-03226,1,45496.0,1.5811388300841895,0.0,0.0,0.0,1,7,7,7,45797.9,1594.0,1594.0,127.0,3315.0
SKU-03227,1,45305.22,2.8771127502720115,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03228,1,91563.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03230,1,98659.58,0.7250110520819844,0.0,0.0,0.0,1,4,4,4,31100.2,2347.0,2347.0,275.0,4970.0
SKU-03231,1,1719121.0,0.0,0.0,0.0,0.0,1,1,0,1,7450.4,9798.0,9798.0,4800.0,24396.0
SKU-03232,1,4252947.51,0.0,0.0,0.0,0.0,1,1,0,1,4736.8,15411.0,15411.0,11875.0,42698.0
SKU-03233,1,4463459.0,0.42581531362632,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03234,1,4145186.83,0.0,0.0,0.0,0.0,1,1,0,1,4798.0,15215.0,15215.0,11574.0,42004.0
SKU-03235,1,460343.86,1.5522640914238173,0.0,0.0,0.0,1,7,7,7,14397.6,5070.0,5070.0,1285.0,11426.0
SKU-03236,1,1851015.35,0.0,0.0,0.0,0.0,1,1,0,1,7180.0,10167.0,10167.0,5168.0,25503.0
SKU-03237,1,3019152.89,0.0,0.0,0.0,0.0,1,1,0,1,5622.0,12985.0,12985.0,8430.0,34400.0
SKU-03238,1,4500000.0,0.0,0.0,0.0,0.0,1,1,0,1,4605.0,15852.0,15852.0,12565.0,44270.0
SKU-03239,1,798946.0,0.0,0.0,0.0,0.0,1,1,0,1,10928.8,6680.0,6680.0,2231.0,15590.0
SKU-03240,1,302622.0,0.0,0.0,0.0,0.0,1,1,0,1,17757.5,4111.0,4111.0,845.0,9067.0
SKU-03241,1,456997.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03242,1,437975.75,0.0,0.0,0.0,0.0,1,1,0,1,6271.9,11639.0,11639.0,6774.0,30052.0
SKU-03243,1,959295.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03245,1,1306010.0,0.0,0.0,0.0,0.0,1,1,0,1,8547.9,8540.0,8540.0,3647.0,20727.0
SKU-03246,1,1100000.0,0.0,0.0,0.0,0.0,1,1,0,1,9314.0,7838.0,7838.0,3071.0,18747.0
SKU-03247,1,120000.0,0.0,0.0,0.0,0.0,1,1,0,1,28199.5,2589.0,2589.0,335.0,5512.0
SKU-03248,1,178371.4,0.7079685813615756,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03249,1,270000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03250,1,225466.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03252,1,360974.0,1.8768153605072337,0.0,0.0,0.0,1,9,9,9,16259.0,4490.0,4490.0,1008.0,9988.0
SKU-03253,1,440000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03254,1,285469.8,0.0,0.0,0.0,0.0,1,1,0,1,18283.2,3993.0,3993.0,797.0,8783.0
SKU-03255,1,303381.75,0.2581988897471611,0.0,0.0,0.0,1,2,2,2,17735.3,4116.0,4116.0,847.0,9079.0
SKU-03256,1,120000.0,0.0,0.0,0.0,0.0,1,1,0,1,28199.5,2589.0,2589.0,335.0,5512.0
SKU-03257,1,347423.33,2.573002329928533,0.0,0.0,0.0,1,12,12,12,16573.1,4405.0,4405.0,970.0,9780.0
SKU-03258,1,510000.0,0.5,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03259,1,141760.45,0.49999999999999994,0.0,0.0,0.0,1,3,3,3,11446.3,6378.0,6378.0,2034.0,14789.0
SKU-03260,1,183676.77,2.049299341619783,0.0,0.0,0.0,1,9,9,9,22793.2,3203.0,3203.0,513.0,6918.0
SKU-03261,1,230000.0,0.0,0.0,0.0,0.0,1,1,0,1,20368.9,3584.0,3584.0,642.0,7810.0
SKU-03262,1,263446.42,0.0,0.0,0.0,0.0,1,1,0,1,19032.1,3836.0,3836.0,736.0,8407.0
SKU-03263,1,416089.0,0.0,0.0,0.0,0.0,1,1,0,1,15144.0,4820.0,4820.0,1162.0,10803.0
SKU-03264,1,502476.0,0.0,0.0,0.0,0.0,1,1,0,1,13780.8,5297.0,5297.0,1403.0,11997.0
SKU-03265,1,336823.5,0.0,0.0,0.0,0.0,1,1,0,1,16831.8,4337.0,4337.0,940.0,9615.0
SKU-03266,1,376250.0,0.44095855184409843,0.0,0.0,0.5,2,2,2,2,1192.8,61203.0,61203.0,187290.0,309695.0
SKU-03267,1,29784.83,2.026368384862148,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03268,1,394079.75,0.5270462766947299,0.0,0.0,0.0,1,3,3,3,15561.1,4691.0,4691.0,1100.0,10483.0
SKU-03269,1,184028.45,2.7635109131648554,0.0,0.0,0.0,1,13,13,13,14008.6,5211.0,5211.0,1358.0,11780.0
SKU-03270,1,175833.335,4.358898943540674,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03271,1,240000.0,0.5773502691896257,0.0,0.0,0.0,1,3,3,3,19940.1,3661.0,3661.0,670.0,7992.0
SKU-03272,1,303000.0,0.0,0.0,0.0,0.0,1,1,0,1,17746.4,4114.0,4114.0,846.0,9073.0
SKU-03273,1,725053.0,0.0,0.0,0.0,0.0,1,1,0,1,11472.2,6363.0,6363.0,2025.0,14751.0
SKU-03274,1,150000.0,0.0,0.0,0.0,0.0,1,1,0,1,25222.4,2894.0,2894.0,419.0,6207.0
SKU-03275,1,210013.0,0.0,0.0,0.0,0.0,1,1,0,1,21316.2,3425.0,3425.0,586.0,7436.0
SKU-03276,1,410224.38,0.5228129047119374,0.0,0.0,0.0,1,3,3,3,7087.6,10300.0,10300.0,5304.0,25904.0
SKU-03277,1,330000.0,0.0,0.0,0.0,0.3,2,2,0,1,1702.9,42869.0,42869.0,91887.0,177625.0
SKU-03278,1,434053.22,0.38349798835288185,0.0,0.0,0.0,1,2,2,2,6293.4,11599.0,11599.0,6727.0,29926.0
SKU-03279,1,500000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03280,1,50000.0,0.0,0.0,0.0,0.0,1,1,0,1,43686.5,1671.0,1671.0,140.0,3482.0
SKU-03282,1,626113.25,0.0,0.0,0.0,0.0,1,1,0,1,12345.4,5913.0,5913.0,1748.0,13575.0
SKU-03283,1,459304.45,0.0,0.0,0.0,0.0,1,1,0,1,14413.9,5065.0,5065.0,1282.0,11412.0
SKU-03284,1,494453.41500000004,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03285,1,438511.0,0.0,0.0,0.0,0.0,1,1,0,1,14751.7,4949.0,4949.0,1224.0,11122.0
SKU-03286,1,550000.0,0.0,0.0,0.0,0.0,1,1,0,1,13172.0,5542.0,5542.0,1536.0,12620.0
SKU-03287,1,430000.0,0.0,0.0,0.0,0.0,1,1,0,1,14897.0,4900.0,4900.0,1201.0,11001.0
SKU-03288,1,530867.75,0.0,0.0,0.0,0.0,1,1,0,1,13407.2,5445.0,5445.0,1482.0,12372.0
SKU-03289,1,308836.5,0.5773502691896257,0.0,0.0,0.0,1,3,3,3,17577.9,4153.0,4153.0,862.0,9168.0
SKU-03290,1,444230.76,0.140028008402801,0.0,0.0,0.0,1,1,1,1,14656.4,4981.0,4981.0,1240.0,11202.0
SKU-03291,1,550000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03293,1,411493.5,0.0,0.0,0.0,0.0,1,1,0,1,15228.3,4794.0,4794.0,1149.0,10736.0
SKU-03294,1,555000.0,0.0,0.0,0.0,0.0,1,1,0,1,13112.5,5567.0,5567.0,1550.0,12684.0
SKU-03295,1,447641.5,0.0,0.0,0.0,0.0,1,1,0,1,14600.5,5000.0,5000.0,1250.0,11250.0
SKU-03296,1,150000.0,0.0,0.0,0.0,0.0,1,1,0,1,25222.4,2894.0,2894.0,419.0,6207.0
SKU-03297,1,580119.0,0.5,0.0,0.0,0.0,1,3,3,3,12825.5,5692.0,5692.0,1620.0,13003.0
SKU-03300,1,355857.33,0.19611613513818402,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03301,1,428365.6,0.4188539082916955,0.0,0.0,0.0,1,2,2,2,14925.4,4891.0,4891.0,1196.0,10978.0
SKU-03302,1,405347.54,0.5089773777040515,0.0,0.0,0.0,1,3,3,3,15343.3,4758.0,4758.0,1132.0,10647.0
SKU-03303,1,268532.0,0.0,0.0,0.0,0.0,1,1,0,1,18851.0,3872.0,3872.0,750.0,8495.0
SKU-03304,1,410191.54500000004,0.23550410797680288,0.0,0.0,0.0,1,2,2,2,15252.4,4786.0,4786.0,1145.0,10718.0
SKU-03306,1,186487.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03307,1,363705.29,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03308,1,313099.555,0.0,0.0,0.0,0.0,1,1,0,1,17457.9,4181.0,4181.0,874.0,9237.0
SKU-03309,1,504415.315,0.0,0.0,0.0,0.0,1,1,0,1,13754.3,5307.0,5307.0,1408.0,12023.0
SKU-03310,1,421825.9,1.5951314818673865,0.0,0.0,0.0,1,7,7,7,13736.3,5314.0,5314.0,1412.0,12041.0
SKU-03311,1,552673.665,0.20851441405707474,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03312,1,194059.48,0.4277926319464985,0.0,0.0,0.0,1,2,2,2,22175.1,3292.0,3292.0,542.0,7126.0
SKU-03313,1,250000.0,0.5163977794943222,0.0,0.0,0.4,2,3,3,3,1648.2,44291.0,44291.0,98085.0,186667.0
SKU-03314,1,145954.0,0.5773502691896257,0.0,0.0,0.3,2,3,3,3,2558.5,28533.0,28533.0,40706.0,97772.0
SKU-03315,1,250000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03316,1,179795.48,0.33421868239159597,0.0,0.0,0.4,2,2,2,2,2049.0,35628.0,35628.0,63467.0,134723.0
SKU-03317,1,282034.11,0.33210558207753577,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03318,1,310000.0,0.0,0.0,0.0,0.0,1,1,0,1,17544.9,4161.0,4161.0,866.0,9187.0
SKU-03319,1,320000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03320,1,600000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03323,1,255000.0,0.0,0.0,0.0,0.1,1,1,0,1,3046.6,23961.0,23961.0,28707.0,76629.0
SKU-03325,1,250000.0,2.1213203435596424,0.0,0.0,0.0,1,10,10,10,23720.9,3077.0,3077.0,474.0,6628.0
SKU-03326,1,603388.5,0.0,0.0,0.0,0.0,1,1,0,1,12575.7,5805.0,5805.0,1685.0,13294.0
SKU-03327,1,387256.94,0.0,0.0,0.0,0.0,1,1,0,1,15697.6,4650.0,4650.0,1081.0,10382.0
SKU-03328,1,127156.0,0.0,0.0,0.0,0.0,1,1,0,1,27394.5,2665.0,2665.0,355.0,5685.0
SKU-03329,1,230394.0,0.0,0.0,0.0,0.0,1,1,0,1,20351.5,3587.0,3587.0,643.0,7817.0
SKU-03331,1,950000.0,0.0,0.0,0.0,0.0,1,1,0,1,10022.4,7284.0,7284.0,2653.0,17220.0
SKU-03332,1,178847.0,0.0,0.0,0.0,0.0,1,1,0,1,7928.0,9208.0,9208.0,4239.0,22655.0
SKU-03333,1,301919.67,0.5773502691896258,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03334,1,327344.75,0.44839513942303283,0.0,0.0,0.0,1,2,2,2,10983.0,6647.0,6647.0,2209.0,15502.0
SKU-03335,1,758304.615,0.0,0.0,0.0,0.0,1,1,0,1,11217.9,6507.0,6507.0,2117.0,15132.0
SKU-03336,1,650000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03337,1,1040523.85,0.0,0.0,0.0,0.0,1,1,0,1,9576.5,7623.0,7623.0,2905.0,18151.0
SKU-03338,1,1155035.67,0.1889822365046136,0.0,0.0,0.0,1,1,1,1,9089.4,8031.0,8031.0,3225.0,19288.0
SKU-03339,1,626091.52,0.0,0.0,0.0,0.0,1,1,0,1,12345.6,5913.0,5913.0,1748.0,13574.0
SKU-03340,1,489924.855,0.4780914437337574,0.0,0.0,0.1,1,3,3,3,2016.7,36197.0,36197.0,65511.0,137905.0
SKU-03341,1,780000.0,0.0,0.0,0.0,0.0,1,1,0,1,11060.8,6600.0,6600.0,2178.0,15378.0
SKU-03342,1,335083.5,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03343,1,339926.8,0.0,0.0,0.0,0.0,1,1,0,1,16754.8,4357.0,4357.0,949.0,9663.0
SKU-03344,1,715711.07,0.0,0.0,0.0,0.0,1,1,0,1,11546.8,6322.0,6322.0,1998.0,14643.0
SKU-03345,1,117648.88,0.768424485864545,0.0,0.0,0.0,1,4,4,4,28479.9,2563.0,2563.0,329.0,5455.0
SKU-03346,1,171248.0,0.0,0.0,0.0,0.0,1,1,0,1,23605.8,3092.0,3092.0,478.0,6663.0
SKU-03347,1,114093.0,0.0,0.0,0.0,0.0,1,1,0,1,28920.3,2524.0,2524.0,319.0,5367.0
SKU-03348,1,160000.0,0.0,0.0,0.0,0.0,1,1,0,1,24421.5,2989.0,2989.0,447.0,6425.0
SKU-03349,1,70635.68,188.4331707341551,0.0,0.0,0.0,1,821,821,821,36755.3,1986.0,1986.0,197.0,4169.0
SKU-03352,1,3629151.67,0.0,0.0,0.0,0.0,1,1,0,1,5127.8,14236.0,14236.0,10133.0,38606.0
SKU-03353,1,1265332.0,0.0,0.0,0.0,0.0,1,1,0,1,8684.2,8406.0,8406.0,3533.0,20345.0
SKU-03354,1,650000.0,0.0,0.0,0.0,0.0,1,1,0,1,12116.5,6025.0,6025.0,1815.0,13865.0
SKU-03355,1,488309.8,1.6818357317441641,0.0,0.0,0.0,1,8,8,8,13979.3,5222.0,5222.0,1363.0,11808.0
SKU-03356,1,271478.25,1.1547005383792515,0.0,0.0,0.0,1,6,6,6,18748.4,3894.0,3894.0,758.0,8545.0
SKU-03357,1,296049.6,1.348488432516786,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03358,1,305000.0,2.8284271247461903,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03359,1,2134977.0,0.7071067811865476,0.0,0.0,0.0,1,4,4,4,6685.5,10919.0,10919.0,5961.0,27800.0
SKU-03360,1,4300000.0,0.0,0.0,0.0,0.0,1,1,0,1,4710.8,15496.0,15496.0,12007.0,42999.0
SKU-03361,1,1329745.5,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03363,1,329885.92,0.37796447300922725,0.0,0.0,0.0,1,2,2,2,17007.9,4292.0,4292.0,921.0,9505.0
SKU-03364,1,758432.0,0.0,0.0,0.0,0.0,1,1,0,1,11216.9,6508.0,6508.0,2118.0,15134.0
SKU-03365,1,91942.4,0.0,0.0,0.0,0.0,1,1,0,1,32216.2,2266.0,2266.0,257.0,4789.0
SKU-03366,1,358197.25,0.0,0.0,0.0,0.0,1,1,0,1,16321.9,4473.0,4473.0,1000.0,9945.0
SKU-03367,1,96000.0,0.0,0.0,0.0,0.0,1,1,0,1,31528.0,2315.0,2315.0,268.0,4899.0
SKU-03368,1,75000.0,0.0,0.0,0.0,0.0,1,1,0,1,35669.9,2047.0,2047.0,209.0,4303.0
SKU-03369,1,617760.0,0.0,0.0,0.0,0.0,1,1,0,1,12428.6,5874.0,5874.0,1725.0,13472.0
SKU-03370,1,1105838.855,0.0,0.0,0.0,0.0,1,1,0,1,9289.4,7858.0,7858.0,3088.0,18805.0
SKU-03371,1,340450.0,0.0,0.0,0.0,0.0,1,1,0,1,16741.9,4360.0,4360.0,951.0,9671.0
SKU-03372,1,1797111.9,0.0,0.0,0.0,0.0,1,1,0,1,7286.9,10018.0,10018.0,5018.0,25054.0
SKU-03373,1,169210.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03374,1,132103.0,0.48795003647426655,0.0,0.0,0.0,1,3,3,3,26876.7,2716.0,2716.0,369.0,5801.0
SKU-03375,1,300000.0,0.0,0.0,0.0,0.0,1,1,0,1,17834.9,4093.0,4093.0,838.0,9024.0
SKU-03376,1,76902.0,0.0,0.0,0.0,0.0,1,1,0,1,35226.0,2072.0,2072.0,215.0,4359.0
SKU-03377,1,568130.5,0.0,0.0,0.0,0.0,1,1,0,1,6667.9,10948.0,10948.0,5993.0,27889.0
SKU-03379,1,810000.0,0.0,0.0,0.0,0.0,1,1,0,1,4402.9,16580.0,16580.0,13745.0,46904.0
SKU-03380,1,735611.67,0.8152585262641934,0.0,0.0,0.1,1,4,4,4,1695.2,43062.0,43062.0,92719.0,178844.0
SKU-03381,1,545857.23,1.6721703998557829,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03382,1,760746.0,0.0,0.0,0.0,0.0,1,1,0,1,11199.9,6518.0,6518.0,2124.0,15160.0
SKU-03386,1,780000.0,0.7440238091428449,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03387,1,614000.4,0.0,0.0,0.0,0.0,1,1,0,1,12466.6,5856.0,5856.0,1714.0,13426.0
SKU-03388,1,950000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03389,1,860000.0,0.0,0.0,0.0,0.0,1,1,0,1,10533.8,6930.0,6930.0,2401.0,16262.0
SKU-03390,1,632642.5,0.30151134457776363,0.0,0.0,0.0,1,2,2,2,12281.5,5944.0,5944.0,1766.0,13654.0
SKU-03391,1,291306.18,1.3553222479255347,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03392,1,470000.0,0.0,0.0,0.0,0.0,1,1,0,1,14249.0,5123.0,5123.0,1312.0,11559.0
SKU-03393,1,346191.4,1.6486202467362572,0.0,0.0,0.0,1,8,8,8,6369.3,11461.0,11461.0,6568.0,29491.0
SKU-03394,1,480000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03395,1,306672.18,2.309401076758503,0.0,0.0,0.0,1,11,11,11,17639.9,4138.0,4138.0,856.0,9133.0
SKU-03397,1,342129.0,0.0,0.0,0.0,0.0,1,1,0,1,16700.8,4371.0,4371.0,955.0,9697.0
SKU-03398,1,297546.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03399,1,1900638.35,0.0,0.0,0.0,0.0,1,1,0,1,7085.7,10302.0,10302.0,5307.0,25912.0
SKU-03400,1,3080175.0,0.0,0.0,0.0,0.0,1,1,0,1,5566.0,13115.0,13115.0,8601.0,34831.0
SKU-03401,1,1124412.69,0.5163977794943222,0.0,0.0,0.0,1,3,3,3,9212.3,7924.0,7924.0,3140.0,18988.0
SKU-03402,1,1539162.25,1.4142135623730951,0.0,0.0,0.0,1,7,7,7,7873.9,9271.0,9271.0,4298.0,22840.0
SKU-03403,1,193275.0,0.0,0.0,0.0,0.0,1,1,0,1,22220.0,3285.0,3285.0,540.0,7110.0
SKU-03404,1,78197.8,15.596397630466434,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03405,1,40000.0,0.0,0.0,0.0,0.0,1,1,0,1,48843.0,1495.0,1495.0,112.0,3101.0
SKU-03406,1,89104.99,2.0615528128088303,0.0,0.0,0.0,1,9,9,9,11249.9,6489.0,6489.0,2105.0,15083.0
SKU-03407,1,146008.05,3.7859388972001824,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03408,1,136176.76,3.9373381336821156,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03409,1,86309.13,2.6997942308422114,0.0,0.0,0.4,4,12,12,12,2756.3,26484.0,26484.0,35071.0,88040.0
SKU-03410,1,80794.95000000001,1.0384900280992295,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03411,1,96618.27,1.5495479666983212,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03412,1,83192.38,2.3208281681855265,0.0,0.0,0.0,1,11,11,11,33868.1,2155.0,2155.0,232.0,4543.0
SKU-03413,1,85110.33,0.0,0.0,0.0,0.0,1,1,0,1,33484.3,2180.0,2180.0,238.0,4598.0
SKU-03414,1,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.0,0.0,0.0,0.0,0.0
SKU-03415,1,37000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03416,1,88000.0,1.9148542155126762,0.0,0.0,0.0,1,9,9,9,32929.9,2217.0,2217.0,246.0,4679.0
SKU-03417,1,158129.0,15.588457268119896,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03418,1,696243.25,0.0,0.0,0.0,0.0,1,1,0,1,11707.2,6235.0,6235.0,1944.0,14415.0
SKU-03419,1,760000.0,0.0,0.0,0.0,0.0,1,1,0,1,11205.4,6515.0,6515.0,2122.0,15152.0
SKU-03420,1,1146920.0,0.0,0.0,0.0,0.0,1,1,0,1,9121.5,8003.0,8003.0,3202.0,19209.0
SKU-03421,1,1308306.0,0.0,0.0,0.0,0.0,1,1,0,1,8540.4,8548.0,8548.0,3653.0,20748.0
SKU-03422,1,888145.54,0.0,0.0,0.0,0.0,1,1,0,1,10365.5,7043.0,7043.0,2480.0,16565.0
SKU-03423,1,1433297.52,1.6035674514745462,0.0,0.0,0.0,1,7,7,7,8159.5,8947.0,8947.0,4002.0,21895.0
SKU-03424,1,622276.5,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03425,1,100000.0,0.0,0.0,0.0,0.0,1,1,0,1,30891.0,2363.0,2363.0,279.0,5006.0
SKU-03426,1,2539856.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03427,1,2800655.0,0.0,0.0,0.0,0.0,1,1,0,1,5837.2,12506.0,12506.0,7820.0,32832.0
SKU-03429,1,100123.4,209.18202259533467,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
SKU-03431,1,291493.33,0.4472135954999579,0.0,0.0,0.0,1,2,2,2,18093.3,4035.0,4035.0,814.0,8883.0
SKU-03432,1,2207935.0,0.0,0.0,0.0,0.0,1,1,0,1,6574.1,11104.0,11104.0,6165.0,28373.0
SKU-03433,1,2207935.0,0.0,0.0,0.0,0.0,1,1,0,1,6574.1,11104.0,11104.0,6165.0,28373.0
SKU-03434,1,641253.25,0.0,0.0,0.0,0.0,1,1,0,1,12198.8,5984.0,5984.0,1791.0,13759.0
SKU-03435,1,641254.0,0.0,0.0,0.0,0.0,1,1,0,1,12198.8,5984.0,5984.0,1791.0,13759.0
SKU-03436,1,941823.0,0.0,0.0,0.0,0.0,1,1,0,1,10065.8,7252.0,7252.0,2630.0,17134.0
SKU-03437,1,941823.0,0.0,0.0,0.0,0.0,1,1,0,1,10065.8,7252.0,7252.0,2630.0,17134.0
SKU-03438,1,1098793.0,0.0,0.0,0.0,0.0,1,1,0,1,9319.1,7833.0,7833.0,3068.0,18735.0
SKU-03439,1,1098793.0,0.0,0.0,0.0,0.0,1,1,0,1,9319.1,7833.0,7833.0,3068.0,18735.0
